"Sol.ID"	"size"
"Solyc02g086320.1.1"	293
"Solyc02g086330.5.1"	9424
"Solyc02g086350.3.1"	2333
"Solyc02g086360.3.1"	3062
"Solyc02g086370.4.1"	3619
"Solyc02g086380.1.1"	428
"Solyc02g086390.1.1"	924
"Solyc02g086400.3.1"	392
"Solyc02g086410.3.1"	20953
"Solyc02g086415.1.1"	2575
"Solyc02g086430.5.1"	4611
"Solyc02g150140.2.1"	3561
"Solyc02g086450.1.1"	317
"Solyc02g086454.2.1"	10473
"Solyc02g086452.1.1"	6523
"Solyc02g086458.2.1"	6739
"Solyc02g086470.3.1"	5080
"Solyc02g086480.1.1"	449
"Solyc02g086490.3.1"	813
"Solyc02g086500.3.1"	13599
"Solyc02g086510.4.1"	6402
"Solyc02g086520.3.1"	4995
"Solyc02g086530.4.1"	4257
"Solyc02g086540.3.1"	3238
"Solyc02g086550.3.1"	6365
"Solyc02g086560.3.1"	2766
"Solyc02g086565.1.1"	308
"Solyc02g086570.3.1"	2183
"Solyc02g086580.4.1"	8626
"Solyc02g150141.1.1"	1732
"Solyc02g086590.3.1"	3936
"Solyc02g086600.3.1"	8799
"Solyc02g086610.4.1"	5469
"Solyc02g161330.1.1"	1439
"Solyc02g161340.1.1"	1484
"Solyc02g086630.3.1"	254
"Solyc02g086650.3.1"	3931
"Solyc02g086660.4.1"	10252
"Solyc02g086670.4.1"	7228
"Solyc02g086680.4.1"	3579
"Solyc02g086690.3.1"	2657
"Solyc02g086700.5.1"	2912
"Solyc02g086710.3.1"	5651
"Solyc02g086730.3.1"	572
"Solyc02g086740.1.1"	560
"Solyc02g086750.3.1"	2508
"Solyc02g086760.1.1"	668
"Solyc02g086770.3.1"	3390
"Solyc02g086780.4.1"	1097
"Solyc02g086790.4.1"	10331
"Solyc02g086800.4.1"	8214
"Solyc02g086810.1.1"	821
"Solyc02g086820.3.1"	3451
"Solyc02g086830.3.1"	4269
"Solyc02g086840.3.1"	2894
"Solyc02g086850.3.1"	2266
"Solyc02g086870.4.1"	12028
"Solyc02g086880.4.1"	4587
"Solyc02g086890.3.1"	1790
"Solyc02g086900.4.1"	6963
"Solyc02g086910.5.1"	7676
"Solyc02g086920.2.1"	1755
"Solyc02g086930.4.1"	3779
"Solyc02g086940.3.1"	4136
"Solyc02g086950.1.1"	473
"Solyc02g086960.2.1"	2461
"Solyc02g086970.4.1"	4924
"Solyc02g086990.4.1"	3918
"Solyc02g087000.4.1"	5629
"Solyc02g087010.2.1"	3877
"Solyc02g087020.1.1"	239
"Solyc02g087030.1.1"	449
"Solyc02g087040.1.1"	1172
"Solyc02g087050.2.1"	3283
"Solyc02g087060.4.1"	3439
"Solyc02g087070.4.1"	3844
"Solyc02g087090.4.1"	2886
"Solyc02g087100.1.1"	352
"Solyc02g087110.3.1"	5855
"Solyc02g087120.4.1"	2494
"Solyc02g087130.4.1"	6851
"Solyc02g087140.3.1"	7273
"Solyc02g087150.3.1"	3122
"Solyc02g087170.4.1"	8826
"Solyc02g087180.4.1"	2651
"Solyc02g087190.1.1"	986
"Solyc02g087200.2.1"	1444
"Solyc02g087210.3.1"	1242
"Solyc02g087220.4.1"	4933
"Solyc02g087230.3.1"	5556
"Solyc02g087240.4.1"	3921
"Solyc02g087250.4.1"	11744
"Solyc02g087260.1.1"	1010
"Solyc02g087270.2.1"	1161
"Solyc02g087280.3.1"	3703
"Solyc02g087290.3.1"	5998
"Solyc02g087300.1.1"	908
"Solyc02g087310.3.1"	4872
"Solyc02g087330.3.1"	1915
"Solyc02g087340.3.1"	3307
"Solyc02g087350.3.1"	1100
"Solyc02g087360.4.1"	8502
"Solyc02g087365.2.1"	3660
"Solyc02g087370.1.1"	2025
"Solyc02g087373.1.1"	3645
"Solyc02g087377.1.1"	3645
"Solyc02g087380.1.1"	1696
"Solyc02g087390.3.1"	3388
"Solyc02g087400.1.1"	1106
"Solyc02g087410.4.1"	6290
"Solyc02g087420.3.1"	2819
"Solyc02g087430.4.1"	3402
"Solyc02g087440.5.1"	1147
"Solyc02g087450.3.1"	3487
"Solyc02g087460.1.1"	1805
"Solyc02g087470.4.1"	1661
"Solyc02g087480.4.1"	4271
"Solyc02g087485.1.1"	363
"Solyc02g087490.3.1"	1891
"Solyc02g087500.3.1"	2298
"Solyc02g087510.3.1"	2267
"Solyc02g087520.3.1"	1858
"Solyc02g087530.2.1"	1320
"Solyc02g087540.3.1"	1559
"Solyc02g087550.3.1"	4114
"Solyc02g087560.1.1"	1997
"Solyc02g087570.1.1"	371
"Solyc02g087580.3.1"	3912
"Solyc02g087590.3.1"	632
"Solyc02g087600.3.1"	2651
"Solyc02g087610.1.1"	1538
"Solyc02g087620.3.1"	19667
"Solyc02g087630.3.1"	953
"Solyc02g087640.3.1"	5210
"Solyc02g087650.5.1"	776
"Solyc02g087660.4.1"	2504
"Solyc02g150142.1.1"	1092
"Solyc02g087670.3.1"	1993
"Solyc02g087680.1.1"	633
"Solyc02g087690.1.1"	206
"Solyc02g087710.3.1"	6928
"Solyc02g087720.1.1"	2036
"Solyc02g087730.3.1"	7681
"Solyc02g087740.3.1"	2882
"Solyc02g087750.3.1"	5118
"Solyc02g087760.3.1"	6147
"Solyc02g087770.3.1"	2673
"Solyc02g087780.3.1"	2591
"Solyc02g087790.2.1"	1552
"Solyc02g087800.3.1"	2315
"Solyc02g087810.3.1"	1082
"Solyc02g087820.1.1"	1618
"Solyc02g087830.4.1"	2858
"Solyc02g087840.3.1"	1634
"Solyc02g087850.1.1"	1259
"Solyc02g087860.3.1"	1724
"Solyc02g087870.3.1"	7703
"Solyc02g087880.3.1"	1941
"Solyc02g087890.4.1"	989
"Solyc02g087900.3.1"	4348
"Solyc02g087910.3.1"	359
"Solyc02g087920.3.1"	1620
"Solyc02g087930.3.1"	2230
"Solyc02g087940.4.1"	3468
"Solyc02g087950.3.1"	3951
"Solyc02g087960.3.1"	1582
"Solyc02g087970.1.1"	272
"Solyc02g087975.1.1"	933
"Solyc02g087980.3.1"	9371
"Solyc02g087990.5.1"	2211
"Solyc02g088000.3.1"	6464
"Solyc02g088010.3.1"	5054
"Solyc02g088020.1.1"	152
"Solyc02g088030.1.1"	398
"Solyc02g088040.1.1"	674
"Solyc02g088050.1.1"	260
"Solyc02g088060.3.1"	1074
"Solyc02g088070.3.1"	3230
"Solyc02g088080.2.1"	1345
"Solyc02g088090.1.1"	545
"Solyc02g088100.3.1"	1872
"Solyc02g088110.4.1"	8493
"Solyc02g088120.4.1"	4375
"Solyc02g088130.1.1"	149
"Solyc02g088140.3.1"	1378
"Solyc02g088150.1.1"	633
"Solyc02g088160.4.1"	4580
"Solyc02g088170.2.1"	1619
"Solyc02g088180.3.1"	1534
"Solyc02g088190.5.1"	2470
"Solyc02g088200.4.1"	3033
"Solyc02g088210.3.1"	4907
"Solyc02g088220.3.1"	4253
"Solyc02g088230.3.1"	3999
"Solyc02g088240.4.1"	4160
"Solyc02g088260.3.1"	5811
"Solyc02g088270.3.1"	1739
"Solyc02g088280.3.1"	4284
"Solyc02g088290.4.1"	5276
"Solyc02g088300.3.1"	10154
"Solyc02g088310.1.1"	2026
"Solyc02g088320.4.1"	4906
"Solyc02g088330.2.1"	6947
"Solyc02g088340.4.1"	2982
"Solyc02g088350.5.1"	3998
"Solyc02g088360.1.1"	404
"Solyc02g088370.1.1"	170
"Solyc02g088380.4.1"	1002
"Solyc02g088390.4.1"	2795
"Solyc02g088410.1.1"	4658
"Solyc02g088420.3.1"	2217
"Solyc02g150144.1.1"	838
"Solyc02g088430.1.1"	8556
"Solyc02g088440.1.1"	203
"Solyc02g088450.4.1"	4701
"Solyc02g088470.1.1"	1808
"Solyc02g088480.3.1"	5641
"Solyc02g088490.3.1"	3273
"Solyc02g088500.1.1"	1388
"Solyc02g088510.4.1"	3450
"Solyc02g088520.4.1"	4300
"Solyc02g088530.1.1"	176
"Solyc02g088540.3.1"	3198
"Solyc02g088550.4.1"	9897
"Solyc02g088560.4.1"	3881
"Solyc02g088570.2.1"	806
"Solyc02g088590.5.1"	8163
"Solyc02g088580.1.1"	2117
"Solyc02g088600.4.1"	3230
"Solyc02g088610.4.1"	7113
"Solyc02g088620.3.1"	3200
"Solyc02g088630.4.1"	5028
"Solyc02g088650.1.1"	2042
"Solyc02g088660.4.1"	1857
"Solyc02g088670.1.1"	1382
"Solyc02g088690.5.1"	1400
"Solyc02g088680.1.1"	188
"Solyc02g088700.4.1"	5441
"Solyc02g088710.4.1"	2632
"Solyc02g088720.4.1"	13683
"Solyc02g088730.2.1"	752
"Solyc02g088735.1.1"	1525
"Solyc02g088740.1.1"	293
"Solyc02g088750.2.1"	2270
"Solyc02g088760.2.1"	2860
"Solyc02g088770.3.1"	9477
"Solyc02g088780.5.1"	6714
"Solyc02g088790.3.1"	2913
"Solyc02g088800.2.1"	1979
"Solyc02g088810.1.1"	155
"Solyc02g088820.4.1"	5361
"Solyc02g088830.5.1"	759
"Solyc02g088840.3.1"	1666
"Solyc02g088850.3.1"	3407
"Solyc02g088860.2.1"	930
"Solyc02g088870.1.1"	2033
"Solyc02g088880.1.1"	1113
"Solyc02g088890.2.1"	625
"Solyc02g088900.3.1"	6159
"Solyc02g088905.1.1"	2233
"Solyc02g088910.3.1"	2954
"Solyc02g088920.4.1"	4305
"Solyc02g088930.4.1"	4742
"Solyc02g088940.3.1"	7197
"Solyc02g088950.3.1"	1579
"Solyc02g088953.1.1"	3319
"Solyc02g088955.1.1"	8350
"Solyc02g088957.1.1"	10394
"Solyc02g088980.3.1"	1729
"Solyc02g088983.2.1"	4590
"Solyc02g150145.1.1"	309
"Solyc02g161350.1.1"	905
"Solyc02g150146.1.1"	8958
"Solyc02g089020.2.1"	854
"Solyc02g089050.5.1"	6641
"Solyc02g089030.1.1"	215
"Solyc02g089040.3.1"	226
"Solyc02g089060.3.1"	5403
"Solyc02g089065.1.1"	2060
"Solyc02g089070.3.1"	5464
"Solyc02g089080.2.1"	2426
"Solyc02g089090.3.1"	3220
"Solyc02g089100.3.1"	3430
"Solyc02g089110.3.1"	4241
"Solyc02g089120.4.1"	4515
"Solyc02g089130.4.1"	2097
"Solyc02g089140.3.1"	781
"Solyc02g089150.5.1"	2539
"Solyc02g089160.3.1"	2822
"Solyc02g089170.5.1"	2211
"Solyc02g089175.2.1"	7730
"Solyc02g089190.2.1"	902
"Solyc02g089200.4.1"	4638
"Solyc02g089210.4.1"	4809
"Solyc02g089220.4.1"	5107
"Solyc02g089230.3.1"	2855
"Solyc02g089240.3.1"	5506
"Solyc02g089250.4.1"	1857
"Solyc02g089260.4.1"	22908
"Solyc02g089270.1.1"	701
"Solyc02g089280.3.1"	2516
"Solyc02g089290.3.1"	4006
"Solyc02g089295.1.1"	1231
"Solyc02g089300.3.1"	1973
"Solyc02g089310.1.1"	1316
"Solyc02g089320.3.1"	5256
"Solyc02g089330.3.1"	2158
"Solyc02g089340.4.1"	8780
"Solyc02g089350.3.1"	1340
"Solyc02g089370.2.1"	15199
"Solyc02g089380.1.1"	170
"Solyc02g089390.3.1"	452
"Solyc02g089400.4.1"	4970
"Solyc02g089410.3.1"	2693
"Solyc02g089420.1.1"	542
"Solyc02g089430.1.1"	188
"Solyc02g089440.3.1"	2874
"Solyc02g089450.1.1"	296
"Solyc02g089460.1.1"	305
"Solyc02g161600.1.1"	3868
"Solyc02g161360.1.1"	1467
"Solyc02g089465.2.1"	1251
"Solyc02g089470.1.1"	305
"Solyc02g089480.1.1"	365
"Solyc02g089500.5.1"	5936
"Solyc02g089510.3.1"	4304
"Solyc02g089520.2.1"	1772
"Solyc02g089530.3.1"	2260
"Solyc02g089540.3.1"	2702
"Solyc02g089550.3.1"	3959
"Solyc02g089560.4.1"	3321
"Solyc02g089570.3.1"	648
"Solyc02g089580.3.1"	926
"Solyc02g089590.3.1"	1185
"Solyc02g089600.3.1"	5487
"Solyc02g089610.2.1"	1088
"Solyc02g150147.1.1"	2124
"Solyc02g089620.3.1"	2276
"Solyc02g089630.3.1"	2698
"Solyc02g089640.3.1"	3396
"Solyc02g089650.3.1"	2020
"Solyc02g089655.1.1"	2512
"Solyc02g089660.2.1"	194
"Solyc02g089670.4.1"	2223
"Solyc02g089680.4.1"	3088
"Solyc02g089690.3.1"	2740
"Solyc02g089700.4.1"	1856
"Solyc02g089710.3.1"	1555
"Solyc02g089720.3.1"	2159
"Solyc02g089730.1.1"	2108
"Solyc02g089740.3.1"	518
"Solyc02g089750.4.1"	1647
"Solyc02g089760.3.1"	1548
"Solyc02g089780.3.1"	5284
"Solyc02g089790.4.1"	9611
"Solyc02g089800.3.1"	6824
"Solyc02g089810.3.1"	4779
"Solyc02g089830.2.1"	851
"Solyc02g089840.3.1"	1033
"Solyc02g089850.3.1"	686
"Solyc02g089860.1.1"	833
"Solyc02g089870.3.1"	662
"Solyc02g089890.5.1"	12197
"Solyc02g089880.4.1"	1517
"Solyc02g089900.1.1"	1937
"Solyc02g089910.1.1"	152
"Solyc02g089920.1.1"	1850
"Solyc02g089930.5.1"	1954
"Solyc02g089940.4.1"	5886
"Solyc02g089950.2.1"	4308
"Solyc02g089960.3.1"	1150
"Solyc02g089970.3.1"	9313
"Solyc02g089980.3.1"	5565
"Solyc02g089990.1.1"	485
"Solyc02g090000.3.1"	3560
"Solyc02g090010.3.1"	188
"Solyc02g090020.4.1"	3798
"Solyc02g090040.3.1"	9538
"Solyc02g090045.1.1"	3469
"Solyc02g090060.1.1"	1468
"Solyc02g090070.3.1"	2812
"Solyc02g090080.1.1"	945
"Solyc02g090090.3.1"	5738
"Solyc02g090100.1.1"	488
"Solyc02g090110.3.1"	6110
"Solyc02g090120.1.1"	260
"Solyc02g090130.4.1"	36317
"Solyc02g090150.1.1"	1358
"Solyc02g090160.3.1"	6816
"Solyc02g090170.3.1"	1805
"Solyc02g090180.3.1"	5028
"Solyc02g090190.1.1"	2789
"Solyc02g090200.3.1"	5199
"Solyc02g090210.3.1"	2247
"Solyc02g090220.3.1"	1030
"Solyc02g090230.4.1"	7674
"Solyc02g090240.4.1"	2509
"Solyc02g090260.3.1"	5376
"Solyc02g090290.4.1"	2372
"Solyc02g090300.3.1"	1834
"Solyc02g090310.1.1"	782
"Solyc02g090330.3.1"	3780
"Solyc02g090350.4.1"	1990
"Solyc02g090360.3.1"	3054
"Solyc02g090370.4.1"	1890
"Solyc02g090380.4.1"	4155
"Solyc02g090390.4.1"	5806
"Solyc02g090393.1.1"	1868
"Solyc02g090400.4.1"	2388
"Solyc02g090410.4.1"	1898
"Solyc02g090420.2.1"	3436
"Solyc02g090430.3.1"	5069
"Solyc02g090440.3.1"	424
"Solyc02g090450.3.1"	1569
"Solyc02g090460.2.1"	486
"Solyc02g090470.4.1"	1497
"Solyc02g090480.4.1"	5750
"Solyc02g090490.3.1"	2214
"Solyc02g090500.3.1"	2948
"Solyc02g090510.3.1"	5361
"Solyc02g090530.4.1"	3590
"Solyc02g090540.4.1"	2239
"Solyc02g090545.1.1"	6560
"Solyc02g090550.1.1"	425
"Solyc02g090560.3.1"	2936
"Solyc02g090570.4.1"	20901
"Solyc02g090580.3.1"	3764
"Solyc02g090590.1.1"	248
"Solyc02g090600.3.1"	546
"Solyc02g161610.1.1"	269
"Solyc02g090610.1.1"	302
"Solyc02g090620.3.1"	3534
"Solyc02g090630.4.1"	2953
"Solyc02g090650.5.1"	17773
"Solyc02g090640.5.1"	3590
"Solyc02g090643.1.1"	275
"Solyc02g090647.1.1"	1934
"Solyc02g090660.3.1"	1336
"Solyc02g090670.3.1"	7583
"Solyc02g090680.3.1"	1436
"Solyc02g090690.4.1"	4614
"Solyc02g090700.2.1"	443
"Solyc02g090710.3.1"	5253
"Solyc02g090720.3.1"	2185
"Solyc02g090730.3.1"	790
"Solyc02g090750.5.1"	12090
"Solyc02g090740.3.1"	6937
"Solyc02g090760.4.1"	8955
"Solyc02g090770.1.1"	611
"Solyc02g090780.1.1"	2781
"Solyc02g090790.1.1"	683
"Solyc02g090800.1.1"	395
"Solyc02g090810.4.1"	2264
"Solyc02g090820.3.1"	3350
"Solyc02g090840.3.1"	1360
"Solyc02g090850.3.1"	8088
"Solyc02g090860.3.1"	11009
"Solyc02g090870.1.1"	1208
"Solyc02g090890.4.1"	5600
"Solyc02g090900.3.1"	3245
"Solyc02g090910.3.1"	7341
"Solyc02g090920.2.1"	2253
"Solyc02g090930.3.1"	4427
"Solyc02g090940.4.1"	3488
"Solyc02g090950.1.1"	668
"Solyc02g090960.1.1"	353
"Solyc02g090970.1.1"	1082
"Solyc02g090980.1.1"	1067
"Solyc02g090990.1.1"	1070
"Solyc02g091000.5.1"	2258
"Solyc02g091010.1.1"	404
"Solyc02g091020.3.1"	9964
"Solyc02g091030.4.1"	8830
"Solyc02g091050.3.1"	2602
"Solyc02g091060.1.1"	245
"Solyc02g091070.3.1"	2073
"Solyc02g091080.2.1"	2333
"Solyc02g091090.5.1"	2359
"Solyc02g091100.3.1"	3706
"Solyc02g091110.3.1"	2915
"Solyc02g091120.4.1"	19789
"Solyc02g091130.3.1"	3174
"Solyc02g091140.3.1"	1812
"Solyc02g091150.3.1"	428
"Solyc02g091160.4.1"	2051
"Solyc02g091170.4.1"	3425
"Solyc02g091180.1.1"	500
"Solyc02g091190.5.1"	5180
"Solyc02g091193.1.1"	1482
"Solyc02g091197.1.1"	1299
"Solyc02g091210.1.1"	1352
"Solyc02g091220.1.1"	1352
"Solyc02g091230.4.1"	2438
"Solyc02g091240.1.1"	1358
"Solyc02g091250.1.1"	392
"Solyc02g091260.1.1"	434
"Solyc02g091270.3.1"	3834
"Solyc02g091280.3.1"	4704
"Solyc02g091290.3.1"	6976
"Solyc02g091300.3.1"	953
"Solyc02g091310.2.1"	1409
"Solyc02g091320.4.1"	3491
"Solyc02g091330.4.1"	15256
"Solyc02g091340.4.1"	10205
"Solyc02g091350.5.1"	2817
"Solyc02g091360.1.1"	500
"Solyc02g091370.3.1"	2574
"Solyc02g091380.1.1"	317
"Solyc02g091390.3.1"	621
"Solyc02g091400.1.1"	464
"Solyc02g091410.3.1"	20194
"Solyc02g091420.3.1"	1614
"Solyc02g091430.4.1"	3202
"Solyc02g091440.2.1"	1698
"Solyc02g091450.2.1"	3894
"Solyc02g091460.3.1"	10315
"Solyc02g091470.3.1"	3183
"Solyc02g091480.1.1"	254
"Solyc02g091490.4.1"	4862
"Solyc02g091500.1.1"	470
"Solyc02g091510.3.1"	5028
"Solyc02g091520.3.1"	1620
"Solyc02g091530.4.1"	4073
"Solyc02g091535.1.1"	712
"Solyc02g091550.3.1"	7976
"Solyc02g091560.3.1"	7092
"Solyc02g091570.1.1"	1124
"Solyc02g091580.5.1"	8477
"Solyc02g091590.4.1"	6091
"Solyc02g091600.1.1"	692
"Solyc02g091620.4.1"	25580
"Solyc02g091630.1.1"	5373
"Solyc02g091640.3.1"	4561
"Solyc02g091650.4.1"	4540
"Solyc02g150148.1.1"	4140
"Solyc02g091660.3.1"	2391
"Solyc02g091665.1.1"	1644
"Solyc02g091670.1.1"	812
"Solyc02g091680.5.1"	4245
"Solyc02g091690.3.1"	1645
"Solyc02g091700.3.1"	2530
"Solyc02g091710.3.1"	2948
"Solyc02g091725.2.1"	12082
"Solyc02g091720.2.1"	1160
"Solyc02g091730.3.1"	3986
"Solyc02g091750.3.1"	939
"Solyc02g091760.1.1"	1763
"Solyc02g091770.3.1"	3908
"Solyc02g091780.1.1"	7268
"Solyc02g091790.3.1"	4586
"Solyc02g091800.4.1"	1634
"Solyc02g091810.2.1"	3077
"Solyc02g091820.3.1"	1821
"Solyc02g091830.3.1"	3851
"Solyc02g091835.1.1"	359
"Solyc02g091840.3.1"	4095
"Solyc02g091850.1.1"	149
"Solyc02g091860.3.1"	4859
"Solyc02g091870.3.1"	2080
"Solyc02g091880.4.1"	3114
"Solyc02g091890.3.1"	2336
"Solyc02g091900.4.1"	1704
"Solyc02g091910.2.1"	552
"Solyc02g091920.3.1"	1877
"Solyc02g091930.3.1"	1475
"Solyc02g091940.3.1"	1575
"Solyc02g091950.4.1"	5664
"Solyc02g091960.4.1"	6432
"Solyc02g091970.4.1"	6825
"Solyc02g091980.2.1"	1284
"Solyc02g091985.1.1"	825
"Solyc02g091990.3.1"	1801
"Solyc02g092000.3.1"	4920
"Solyc02g092010.4.1"	7162
"Solyc02g092020.3.1"	1226
"Solyc02g092030.3.1"	3400
"Solyc02g092040.1.1"	803
"Solyc02g092050.3.1"	3530
"Solyc02g092060.1.1"	848
"Solyc02g092070.3.1"	4544
"Solyc02g092075.1.1"	529
"Solyc02g092080.2.1"	3712
"Solyc02g092090.3.1"	644
"Solyc02g092100.1.1"	371
"Solyc02g092110.3.1"	681
"Solyc02g092120.3.1"	584
"Solyc02g092130.2.1"	2758
"Solyc02g092140.1.1"	1253
"Solyc02g092150.3.1"	4199
"Solyc02g092160.3.1"	4185
"Solyc02g092170.1.1"	254
"Solyc02g092180.1.1"	380
"Solyc02g092190.1.1"	461
"Solyc02g092200.3.1"	1345
"Solyc02g092210.1.1"	1331
"Solyc02g092220.1.1"	257
"Solyc02g092225.1.1"	433
"Solyc02g092230.3.1"	3321
"Solyc02g092240.3.1"	3147
"Solyc02g092250.3.1"	2109
"Solyc02g092260.3.1"	6758
"Solyc02g092270.3.1"	4907
"Solyc02g092280.1.1"	335
"Solyc02g092290.4.1"	5073
"Solyc02g092320.3.1"	12801
"Solyc02g092300.1.1"	500
"Solyc02g092310.4.1"	4134
"Solyc02g092330.3.1"	4274
"Solyc02g092340.3.1"	2532
"Solyc02g092350.3.1"	1250
"Solyc02g092360.3.1"	5125
"Solyc02g092370.1.1"	1523
"Solyc02g092375.1.1"	606
"Solyc02g092380.4.1"	5480
"Solyc02g092390.3.1"	2379
"Solyc02g092400.1.1"	578
"Solyc02g092410.3.1"	3933
"Solyc02g092420.4.1"	3281
"Solyc02g092430.1.1"	440
"Solyc02g092440.3.1"	3994
"Solyc02g092450.3.1"	4713
"Solyc02g092460.3.1"	2809
"Solyc02g092470.3.1"	5596
"Solyc02g092480.4.1"	5101
"Solyc02g092490.3.1"	1964
"Solyc02g092500.1.1"	293
"Solyc02g092510.3.1"	4239
"Solyc02g150149.1.1"	1553
"Solyc02g092520.3.1"	3423
"Solyc02g092525.1.1"	382
"Solyc02g092530.4.1"	5383
"Solyc02g092540.2.1"	355
"Solyc02g092550.3.1"	1163
"Solyc02g092560.3.1"	3617
"Solyc02g092570.1.1"	1316
"Solyc02g092580.3.1"	2541
"Solyc02g092590.3.1"	1684
"Solyc02g092600.3.1"	2214
"Solyc02g092610.3.1"	482
"Solyc02g092620.3.1"	3575
"Solyc02g092640.4.1"	6914
"Solyc02g092650.4.1"	2637
"Solyc02g092660.3.1"	7980
"Solyc02g092670.1.1"	2264
"Solyc02g092680.1.1"	2261
"Solyc02g092690.1.1"	274
"Solyc02g092700.3.1"	3545
"Solyc02g092710.3.1"	5213
"Solyc02g092720.1.1"	917
"Solyc02g092730.4.1"	2279
"Solyc02g092740.1.1"	152
"Solyc02g092750.3.1"	3454
"Solyc02g092760.3.1"	1517
"Solyc02g092770.3.1"	1998
"Solyc02g092780.3.1"	17459
"Solyc02g092783.1.1"	3237
"Solyc02g092790.4.1"	6859
"Solyc02g092800.3.1"	4013
"Solyc02g092810.4.1"	1198
"Solyc02g092820.4.1"	2497
"Solyc02g092830.4.1"	5817
"Solyc02g092840.1.1"	1544
"Solyc02g092845.1.1"	1773
"Solyc02g092850.3.1"	1626
"Solyc02g092860.3.1"	1788
"Solyc02g092870.2.1"	4620
"Solyc02g092880.3.1"	1397
"Solyc02g092890.1.1"	272
"Solyc02g092910.3.1"	10621
"Solyc02g092920.5.1"	9438
"Solyc02g092930.1.1"	1085
"Solyc02g092940.3.1"	3429
"Solyc02g092950.3.1"	3288
"Solyc02g092960.1.1"	398
"Solyc02g092970.3.1"	1001
"Solyc02g092980.3.1"	1790
"Solyc02g092990.1.1"	1652
"Solyc02g093000.3.1"	5576
"Solyc02g093010.3.1"	3450
"Solyc02g093020.3.1"	2171
"Solyc02g093030.3.1"	8359
"Solyc02g093040.4.1"	1523
"Solyc02g093050.3.1"	1913
"Solyc02g093060.3.1"	3091
"Solyc02g093070.3.1"	2527
"Solyc02g093080.3.1"	3695
"Solyc02g093090.1.1"	926
"Solyc02g093100.3.1"	3568
"Solyc02g093110.3.1"	3982
"Solyc02g093120.4.1"	11508
"Solyc02g093130.3.1"	401
"Solyc02g093140.4.1"	5903
"Solyc02g093150.3.1"	3025
"Solyc02g093160.3.1"	6568
"Solyc02g093170.5.1"	6890
"Solyc02g093180.3.1"	1956
"Solyc02g093190.3.1"	18921
"Solyc02g093195.1.1"	1087
"Solyc02g093210.3.1"	4143
"Solyc02g093220.3.1"	2593
"Solyc02g093230.4.1"	1384
"Solyc02g093240.3.1"	346
"Solyc02g093250.3.1"	1356
"Solyc02g093270.5.1"	2933
"Solyc02g093280.2.1"	2337
"Solyc02g093285.1.1"	262
"Solyc02g093290.3.1"	8190
"Solyc02g093300.3.1"	12742
"Solyc02g093310.3.1"	3160
"Solyc02g160260.1.1"	828
"Solyc02g093320.4.1"	3426
"Solyc02g093330.4.1"	7470
"Solyc02g093340.3.1"	3610
"Solyc02g093350.3.1"	4390
"Solyc02g093360.3.1"	3505
"Solyc02g093370.3.1"	6470
"Solyc02g093380.1.1"	1949
"Solyc02g093390.4.1"	2903
"Solyc02g093400.3.1"	9019
"Solyc02g093410.4.1"	4110
"Solyc02g093420.4.1"	3293
"Solyc02g093430.3.1"	2487
"Solyc02g093440.4.1"	3411
"Solyc02g093450.3.1"	2714
"Solyc02g093460.4.1"	5521
"Solyc02g093470.4.1"	4515
"Solyc02g093480.4.1"	5719
"Solyc02g093490.3.1"	4365
"Solyc02g093500.4.1"	1588
"Solyc02g093510.3.1"	2928
"Solyc02g093520.3.1"	4123
"Solyc02g093525.1.1"	906
"Solyc02g093530.4.1"	4613
"Solyc02g093540.4.1"	2230
"Solyc02g093545.1.1"	1565
"Solyc02g093550.3.1"	1334
"Solyc02g093580.5.1"	2071
"Solyc02g093590.3.1"	3334
"Solyc02g093600.3.1"	944
"Solyc02g093610.3.1"	1117
"Solyc02g093620.2.1"	2227
"Solyc02g093630.3.1"	4491
"Solyc02g093640.3.1"	2640
"Solyc02g093660.1.1"	1409
"Solyc02g093670.3.1"	1704
"Solyc02g093680.3.1"	3375
"Solyc02g093690.3.1"	3503
"Solyc02g093700.3.1"	1925
"Solyc02g093710.1.1"	575
"Solyc02g093720.3.1"	3786
"Solyc02g093730.5.1"	3462
"Solyc02g093740.3.1"	1222
"Solyc02g093750.3.1"	2253
"Solyc02g093770.3.1"	13065
"Solyc02g093775.1.1"	3671
"Solyc02g093790.3.1"	3159
"Solyc02g093800.3.1"	5648
"Solyc02g093810.3.1"	6274
"Solyc02g093820.5.1"	6380
"Solyc02g093840.3.1"	4298
"Solyc02g093850.3.1"	3443
"Solyc02g093860.3.1"	3372
"Solyc02g093880.3.1"	8304
"Solyc02g093890.1.1"	827
"Solyc02g093900.3.1"	4888
"Solyc02g093910.3.1"	2953
"Solyc02g093920.3.1"	6786
"Solyc02g093930.4.1"	6002
"Solyc02g093940.3.1"	3243
"Solyc02g093950.3.1"	4587
"Solyc02g093960.3.1"	2352
"Solyc02g093970.4.1"	4703
"Solyc02g093980.3.1"	6508
"Solyc02g093990.5.1"	4768
"Solyc02g094000.1.1"	425
"Solyc02g094010.2.1"	2080
"Solyc02g094030.3.1"	3034
"Solyc02g094040.3.1"	3211
"Solyc02g094050.5.1"	3999
"Solyc02g094080.1.1"	1317
"Solyc02g094090.5.1"	17217
"Solyc02g094100.5.1"	7002
"Solyc02g094110.1.1"	1541
"Solyc02g094120.3.1"	6949
"Solyc02g094125.1.1"	1811
